dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,0,kernel (truncated Gauss sigma=3) cosine,0.8511972633979475,0.14072392964989094,0.17037734313685862,0.18190305329561018,0.19397803291001842,0.21249946361496433,0.2526742129814723,0.28086459068399866
gbsg2,0,kernel (box) l1,0.6463521957229604,0.12013543899802254,0.13736293567609986,0.1615798345693698,0.17121839088265298,0.17921811346588506,0.19905561284865486,0.4715528788755693
gbsg2,0,kernel (box) l2,0.6363636363636364,0.12146045995796849,0.14079181454340087,0.16833660423085253,0.17846356039649464,0.18660073973718824,0.21771068438911656,0.47309254686138896
gbsg2,0,kernel (box) cosine,0.6461321834022705,0.11407075616349394,0.132136334581094,0.1575683976369893,0.16674503909771968,0.17415730165362614,0.20028406755257638,0.46279286530800634
gbsg2,0,kernel (triangle) l1,0.686438440552671,0.11951103947037223,0.1388572391986111,0.16539133098110803,0.17488053307313092,0.1826187739913791,0.21020721839676282,0.4521269315143565
gbsg2,0,kernel (triangle) l2,0.6765818885857608,0.10898891310137257,0.13277146696507505,0.157980180717983,0.16703906261010337,0.17441050980985467,0.20066593433000524,0.43612994877206684
gbsg2,0,kernel (triangle) cosine,0.67024553374989,0.1118178302805122,0.1292611134250516,0.1538467538515796,0.1629086784869366,0.1701988505368167,0.19573667021019756,0.4499889829344446
gbsg2,0,kernel (Epanechnikov) l1,0.680894130071284,0.1129531900338147,0.12933225326846992,0.1519113742062661,0.16044107432282503,0.18405850766047702,0.21196775547004748,0.45705071111281975
gbsg2,0,kernel (Epanechnikov) l2,0.6764058787292089,0.1227287093956649,0.14093132552642357,0.14958157648319753,0.15838895733379488,0.16552327225063673,0.19129534562762346,0.4365196858679082
gbsg2,0,kernel (Epanechnikov) cosine,0.6828302384933557,0.11189534103426849,0.12932060609065824,0.15390091187133975,0.1629806432799517,0.17027777848742956,0.19580353815246673,0.4526148640060903
gbsg2,0,kernel (truncated Gauss sigma=1) l1,0.6839743025609434,0.11353846629169932,0.1307119442689584,0.15416719133290457,0.16299815837436704,0.1702337558239266,0.19720584060339524,0.46657663397883886
gbsg2,0,kernel (truncated Gauss sigma=1) l2,0.6763178738009329,0.11201344541649624,0.12886253425026356,0.1527129681112949,0.1614837188735504,0.16864967239936765,0.1947944201828937,0.4722567318078228
