dataset,experiment_idx,method,cindex,IPEC (0.50),IPEC (0.60),IPEC (0.70),IPEC (0.75),IPEC (0.80),IPEC (0.90),IPEC (1.00)
pbc,0,cdfreg k-NN (truncated Gauss sigma=2) cosine,0.854618015963512,0.14952551103866346,0.1582871315948754,0.16308178338206128,0.16807163324801896,0.17606540293668554,0.19674993397059928,0.17256210198414174
pbc,0,cdfreg k-NN (truncated Gauss sigma=3) l1,0.8648802736602053,0.11673807051968325,0.15711310909795287,0.16260397154101316,0.16578874401624574,0.17062803984560213,0.18435948213043132,0.2411107287516496
pbc,0,cdfreg k-NN (truncated Gauss sigma=3) l2,0.8614595210946409,0.12918798455238542,0.14085068684685956,0.14630856185678187,0.15049434669864625,0.15195883635697807,0.1554851007271142,0.1585577350098258
pbc,0,cdfreg k-NN (truncated Gauss sigma=3) cosine,0.8614595210946409,0.14957095419818325,0.15835540706981915,0.16315288106841971,0.16814600844395822,0.17614538759037907,0.18657964380529837,0.2099170853917516
gbsg2,0,cdfreg k-NN l1,0.6026577488339347,0.17895249216052098,0.19294155612073535,0.21051319017128184,0.21786978335978593,0.22421131718819376,0.24633284896225185,0.3429504543129252
gbsg2,0,cdfreg k-NN l2,0.6661093021209188,0.1703227715873788,0.1865896959917476,0.2086872215841826,0.21726556543518433,0.22435437020699348,0.24788466821094912,0.34974123989531053
gbsg2,0,cdfreg k-NN cosine,0.648948341107102,0.16832802346178688,0.18468221098714954,0.20831798710836547,0.21693697816966234,0.22403464691209507,0.2472159690493069,0.3418287337587261
gbsg2,0,cdfreg k-NN (triangle) l1,0.6746457801636891,0.1654316000422109,0.1800299067210627,0.19881198692123947,0.2072985361487716,0.21445316334260714,0.24086917637503907,0.36134794117206737
gbsg2,0,cdfreg k-NN (triangle) l2,0.6750858048050691,0.16231931954084536,0.17874152545543845,0.2023401277139717,0.21182104137654717,0.2196065067987808,0.27852885094007507,0.34854226988142667
gbsg2,0,cdfreg k-NN (triangle) cosine,0.6503564199595178,0.1505949156177233,0.16657029339757726,0.1918734243845357,0.20198802564431906,0.2101655817793674,0.24108342708370287,0.3506457095776887
gbsg2,0,cdfreg k-NN (Epanechnikov) l1,0.6564287600105606,0.16557581355912684,0.18018303460692311,0.1990091591853531,0.20749808142055545,0.21465534781741719,0.24101634261498903,0.347932782623842
gbsg2,0,cdfreg k-NN (Epanechnikov) l2,0.6545806565167649,0.1623703509242704,0.1787734823876122,0.202336077689141,0.21174131316920355,0.21947159255102278,0.2783312034417406,0.35904611602692915
gbsg2,0,cdfreg k-NN (Epanechnikov) cosine,0.6313473554519053,0.15058667940582512,0.1665181594526811,0.19171347090377597,0.20173724850669547,0.2098401391551603,0.2732043109486063,0.35129795174230954
